species	Seq.No.	date	month	male	age	bodysize	No.	order	Family	genus	species.y	ecology
カニグモ�	S43_S_093	2018.09.13-021	9	2	2	3.76	11	Araneae	Thomisidae	Xysticus	Xysticus_sp.	free-living
カニグモ�	S44_S_178	2018.06.22-002	6	-	-	4.04	11	Araneae	Thomisidae	Xysticus	Xysticus_sp.	free-living
カニグモ�	S45_S_319	2018.05.11-015	5	-	-	-	11	Araneae	Thomisidae	Xysticus	Xysticus_sp.	free-living
カニグモ�	S45_S_339	2018.05.11-035	5	-	-	-	11	Araneae	Thomisidae	Xysticus	Xysticus_sp.	free-living
カニグモ�	S45_S_028	2018.04.17-028	4	2	2	-	11	Araneae	Thomisidae	Xysticus	Xysticus_sp.	free-living
カニグモ�	S45_S_117	2018.04.17-117	4	2	2	-	11	Araneae	Thomisidae	Xysticus	Xysticus_sp.	free-living
カニグモ�	S44_S_110	2018.06.17-046	6	-	-	2.44	11	Araneae	Thomisidae	Xysticus	Xysticus_sp.	free-living
カニグモ�	S44_S_291	2018.07.17-067	7	-	-	2.51	11	Araneae	Thomisidae	Xysticus	Xysticus_sp.	free-living
カニグモ�	S43_S_083	2018.09.13-011	9	2	2	5.34	11	Araneae	Thomisidae	Xysticus	Xysticus_sp.	free-living
カニグモ�	S43_S_118	2018.09.13-046	9	2	2	5.23	11	Araneae	Thomisidae	Xysticus	Xysticus_sp.	free-living
カニグモ�	S45_S_503	2018.05.15-039	5	-	-	-	11	Araneae	Thomisidae	Xysticus	Xysticus_sp.	free-living
カニグモ�	S45_S_520	2018.05.15-056	5	-	-	-	11	Araneae	Thomisidae	Xysticus	Xysticus_sp.	free-living
カニグモ�	S44_S_534	2018.07.20-086	7	-	-	4.26	11	Araneae	Thomisidae	Xysticus	Xysticus_sp.	free-living
カニグモ�	S45_S_566	2018.05.16-038	5	-	-	-	11	Araneae	Thomisidae	Xysticus	Xysticus_sp.	free-living
カニグモ�	S44_S_682	2018.08.21-002	8	-	-	4.52	11	Araneae	Thomisidae	Xysticus	Xysticus_sp.	free-living
カニグモ�	S43_S_009	2018.09.11-009	9	2	2	4.5	11	Araneae	Thomisidae	Xysticus	Xysticus_sp.	free-living
カニグモ�	S43_S_015	2018.09.11-015	9	2	2	5.71	11	Araneae	Thomisidae	Xysticus	Xysticus_sp.	free-living
カニグモ�	S43_S_027	2018.09.11-027	9	2	2	4.83	11	Araneae	Thomisidae	Xysticus	Xysticus_sp.	free-living
カニグモ�	S43_S_030	2018.09.11-030	9	2	2	5.35	11	Araneae	Thomisidae	Xysticus	Xysticus_sp.	free-living
カニグモ�	S43_S_041	2018.09.11-041	9	2	2	5.14	11	Araneae	Thomisidae	Xysticus	Xysticus_sp.	free-living
カニグモ�	S43_S_054	2018.09.11-054	9	0	3	5.68	11	Araneae	Thomisidae	Xysticus	Xysticus_sp.	free-living
カニグモ�	S43_S_433	2018.10.19-009	10	0	3	7.74	11	Araneae	Thomisidae	Xysticus	Xysticus_sp.	free-living
カニグモ�	S43_S_659	2018.11.12-075	11	2	2	6.41	11	Araneae	Thomisidae	Xysticus	Xysticus_sp.	free-living
カニグモ�	S44_S_173	2018.06.19-037	6	-	-	2.41	11	Araneae	Thomisidae	Xysticus	Xysticus_sp.	free-living
カニグモ�	S44_S_407	2018.07.19-031	7	-	-	4.55	11	Araneae	Thomisidae	Xysticus	Xysticus_sp.	free-living
カニグモ�	S43_S_751	2018.11.15-023	11	0	4	5.84	11	Araneae	Thomisidae	Xysticus	Xysticus_sp.	free-living
カニグモ�	S43_S_419	2018.10.17-123	10	2	2	5.02	11	Araneae	Thomisidae	Xysticus	Xysticus_sp.	free-living
カニグモ�	S43_S_669	2018.11.13-005	11	0	3	6.81	11	Araneae	Thomisidae	Xysticus	Xysticus_sp.	free-living
カニグモ�	S43_S_663	2018.11.13-67	11	2	2	5.65	11	Araneae	Thomisidae	Xysticus	Xysticus_sp.	free-living
カニグモ�	S43_S_618	2018.11.12-034	11	2	2	5.32	11	Araneae	Thomisidae	Xysticus	Xysticus_sp.	free-living
カニグモ�	S45_S_204	2018.04.27-028	4	-	-	-	11	Araneae	Thomisidae	Xysticus	Xysticus_sp.	free-living
カニグモ�	S43_S_471	2018.10.19-047	10	2	2	4.01	11	Araneae	Thomisidae	Xysticus	Xysticus_sp.	free-living
カニグモ�	S43_S_520	2018.10.19-096	10	2	2	4.68	11	Araneae	Thomisidae	Xysticus	Xysticus_sp.	free-living
カニグモ�	S44_S_509	2018.07.20-061	7	-	-	2.91	11	Araneae	Thomisidae	Xysticus	Xysticus_sp.	free-living
カニグモ�	S44_S_180	2018.06.22-004	6	-	-	4.96	11	Araneae	Thomisidae	Xysticus	Xysticus_sp.	free-living
カニグモ�	S45_S_355	2018.05.11-051	5	-	-	-	11	Araneae	Thomisidae	Xysticus	Xysticus_sp.	free-living
カニグモ�	S44_S_724	2018.08.21-044	8	-	-	4.7	11	Araneae	Thomisidae	Xysticus	Xysticus_sp.	free-living
カニグモ�	S43_S_523	2018.10.19-099	10	2	2	2.51	11	Araneae	Thomisidae	Xysticus	Xysticus_sp.	free-living
カニグモ�	S44_S_433	2018.07.19-057	7	-	-	5.71	11	Araneae	Thomisidae	Xysticus	Xysticus_sp.	free-living
カニグモ�	S44_S_209	2018.06.22-033	6	-	-	5.18	11	Araneae	Thomisidae	Xysticus	Xysticus_sp.	free-living
カニグモ�	S44_S_568	2018.07.27-032	7	-	-	3.26	11	Araneae	Thomisidae	Xysticus	Xysticus_sp.	free-living
カニグモ�	S44_S_382	2018.07.19-006	7	-	-	5.59	11	Araneae	Thomisidae	Xysticus	Xysticus_sp.	free-living
カニグモ�	S43_S_166	2018.09.25-046	9	0	3	6.95	11	Araneae	Thomisidae	Xysticus	Xysticus_sp.	free-living
カニグモ�	S44_S_525	2018.07.20-077	7	-	-	3.36	11	Araneae	Thomisidae	Xysticus	Xysticus_sp.	free-living
カニグモ�	S43_S_205	2018.09.25-085	9	2	2	5.65	11	Araneae	Thomisidae	Xysticus	Xysticus_sp.	free-living
カニグモ�	S45_S_257	2018.04.27-081	4	-	-	-	11	Araneae	Thomisidae	Xysticus	Xysticus_sp.	free-living
カニグモ�	S43_S_284	2018.10.16-060	10	2	2	5.08	11	Araneae	Thomisidae	Xysticus	Xysticus_sp.	free-living
カニグモ�	S43_S_309	2018.10.17-013	10	2	2	5.71	11	Araneae	Thomisidae	Xysticus	Xysticus_sp.	free-living
カニグモ�	S43_S_400	2018.10.17-104	10	2	2	4.95	11	Araneae	Thomisidae	Xysticus	Xysticus_sp.	free-living
カニグモ�	S43_S_100	2018.09.13-028	9	2	2	5.53	11	Araneae	Thomisidae	Xysticus	Xysticus_sp.	free-living
カニグモ�	S43_S_502	2018.10.19-098	10	2	2	5.41	11	Araneae	Thomisidae	Xysticus	Xysticus_sp.	free-living
カニグモ�	S43_S_340	2018.10.17-044	10	2	2	5.57	11	Araneae	Thomisidae	Xysticus	Xysticus_sp.	free-living
カニグモ�	S43_S_734	2018.11.15-006	11	0	4	6.05	11	Araneae	Thomisidae	Xysticus	Xysticus_sp.	free-living
カニグモ�	S45_S_231	2018.04.27-055	4	-	-	-	11	Araneae	Thomisidae	Xysticus	Xysticus_sp.	free-living
カバキコマチグモ	S45_S_723	2018.05.17-139	5	-	-	-	32	Araneae	Cheiracanthiidae	Cheiracanthium	Cheiracanthium_japonicum	free-living
カバキコマチグモ	S45_S_173	2018.04.18-029	4	-	-	-	32	Araneae	Cheiracanthiidae	Cheiracanthium	Cheiracanthium_japonicum	free-living
カバキコマチグモ	S44_S_716	2018.08.21-036	8	-	-	4.52	32	Araneae	Cheiracanthiidae	Cheiracanthium	Cheiracanthium_japonicum	free-living
カバキコマチグモ	S43_S_716	2018.11.13-052	11	2	2	2.72	32	Araneae	Cheiracanthiidae	Cheiracanthium	Cheiracanthium_japonicum	free-living
カバキコマチグモ	S43_S_032	2018.09.11-032	9	2	2	4.36	32	Araneae	Cheiracanthiidae	Cheiracanthium	Cheiracanthium_japonicum	free-living
カバキコマチグモ	S45_S_559	2018.05.16-031	5	-	-	-	32	Araneae	Cheiracanthiidae	Cheiracanthium	Cheiracanthium_japonicum	free-living
カバキコマチグモ	S45_S_138	2018.04.17-138	4	2	2	-	32	Araneae	Cheiracanthiidae	Cheiracanthium	Cheiracanthium_japonicum	free-living
カバキコマチグモ	S45_S_171	2018.04.18-027	4	-	-	-	32	Araneae	Cheiracanthiidae	Cheiracanthium	Cheiracanthium_japonicum	free-living
カバキコマチグモ	S44_S_633	2018.08.20-033	8	-	-	4.4	32	Araneae	Cheiracanthiidae	Cheiracanthium	Cheiracanthium_japonicum	free-living
カバキコマチグモ	S43_S_505	2018.10.19-081	10	2	2	5.72	32	Araneae	Cheiracanthiidae	Cheiracanthium	Cheiracanthium_japonicum	free-living
カバキコマチグモ	S45_S_026	2018.04.17-026	4	2	2	-	32	Araneae	Cheiracanthiidae	Cheiracanthium	Cheiracanthium_japonicum	free-living
カバキコマチグモ	S43_S_272	2018.10.16-048	10	2	2	5.89	32	Araneae	Cheiracanthiidae	Cheiracanthium	Cheiracanthium_japonicum	free-living
カバキコマチグモ	S43_S_630	2018.11.12-046	11	2	2	6.08	32	Araneae	Cheiracanthiidae	Cheiracanthium	Cheiracanthium_japonicum	free-living
カバキコマチグモ	S45_S_703	2018.05.17-119	5	-	-	-	32	Araneae	Cheiracanthiidae	Cheiracanthium	Cheiracanthium_japonicum	free-living
カバキコマチグモ	S45_S_540	2018.05.16-012	5	-	-	-	32	Araneae	Cheiracanthiidae	Cheiracanthium	Cheiracanthium_japonicum	free-living
カバキコマチグモ	S44_S_630	2018.08.20-030	8	-	-	3.43	32	Araneae	Cheiracanthiidae	Cheiracanthium	Cheiracanthium_japonicum	free-living
カバキコマチグモ	S43_S_715	2018.11.13-051	11	2	2	6.12	32	Araneae	Cheiracanthiidae	Cheiracanthium	Cheiracanthium_japonicum	free-living
カバキコマチグモ	S43_S_105	2018.09.13-033	9	1	3	6.93	32	Araneae	Cheiracanthiidae	Cheiracanthium	Cheiracanthium_japonicum	free-living
カバキコマチグモ	S44_S_681	2018.08.21-001	8	-	-	4.49	32	Araneae	Cheiracanthiidae	Cheiracanthium	Cheiracanthium_japonicum	free-living
カバキコマチグモ	S44_S_759	2018.08.22-031	8	-	-	4.49	32	Araneae	Cheiracanthiidae	Cheiracanthium	Cheiracanthium_japonicum	free-living
カバキコマチグモ	S43_S_221	2018.09.25-101	9	2	2	6.15	32	Araneae	Cheiracanthiidae	Cheiracanthium	Cheiracanthium_japonicum	free-living
カバキコマチグモ	S43_S_068	2018.08.22-042	8	2	2	3.64	32	Araneae	Cheiracanthiidae	Cheiracanthium	Cheiracanthium_japonicum	free-living
カバキコマチグモ	S43_S_644	2018.11.12-060	11	2	2	6.27	32	Araneae	Cheiracanthiidae	Cheiracanthium	Cheiracanthium_japonicum	free-living
カバキコマチグモ	S43_S_077	2018.09.13-005	9	2	2	4.8	32	Araneae	Cheiracanthiidae	Cheiracanthium	Cheiracanthium_japonicum	free-living
カバキコマチグモ	S43_S_572	2018.10.19-148	10	2	2	5.56	32	Araneae	Cheiracanthiidae	Cheiracanthium	Cheiracanthium_japonicum	free-living
カバキコマチグモ	S45_S_179	2018.04.27-003	4	-	-	-	32	Araneae	Cheiracanthiidae	Cheiracanthium	Cheiracanthium_japonicum	free-living
カバキコマチグモ	S44_S_458	2018.07.20-010	7	-	-	18.3	32	Araneae	Cheiracanthiidae	Cheiracanthium	Cheiracanthium_japonicum	free-living
カバキコマチグモ	S45_S_669	2018.05.17-085	5	-	-	-	32	Araneae	Cheiracanthiidae	Cheiracanthium	Cheiracanthium_japonicum	free-living
カバキコマチグモ	S44_S_390	2018.07.19-014	7	-	-	14.5	32	Araneae	Cheiracanthiidae	Cheiracanthium	Cheiracanthium_japonicum	free-living
キザハシオニグモ	S44_S_216	2018.06.22-040	6	-	-	2.86	17	Araneae	Araneidae	Araneus 	Gibbaranea_abscissus	web-weaving
キザハシオニグモ	S44_S_748	2018.08.22-020	8	-	-	4	17	Araneae	Araneidae	Araneus 	Gibbaranea_abscissus	web-weaving
キザハシオニグモ	S44_S_754	2018.08.22-026	8	-	-	4.42	17	Araneae	Araneidae	Araneus 	Gibbaranea_abscissus	web-weaving
キザハシオニグモ	S44_S_703	2018.08.21-023	8	-	-	4.3	17	Araneae	Araneidae	Araneus 	Gibbaranea_abscissus	web-weaving
キザハシオニグモ	S45_S_448	2018.05.14-088	5	-	-	-	17	Araneae	Araneidae	Araneus 	Gibbaranea_abscissus	web-weaving
キザハシオニグモ	S45_S_482	2018.05.15-018	5	-	-	-	17	Araneae	Araneidae	Araneus 	Gibbaranea_abscissus	web-weaving
キザハシオニグモ	S45_S_539	2018.05.16-011	5	-	-	-	17	Araneae	Araneidae	Araneus 	Gibbaranea_abscissus	web-weaving
キザハシオニグモ	S43_S_034	2018.09.11-034	9	2	2	4.98	17	Araneae	Araneidae	Araneus 	Gibbaranea_abscissus	web-weaving
キザハシオニグモ	S45_S_445	2018.05.14-085	5	-	-	-	17	Araneae	Araneidae	Araneus 	Gibbaranea_abscissus	web-weaving
キザハシオニグモ	S44_S_439	2018.07.19-063	7	-	-	4.36	17	Araneae	Araneidae	Araneus 	Gibbaranea_abscissus	web-weaving
キザハシオニグモ	S45_S_492	2018.05.15-028	5	-	-	-	17	Araneae	Araneidae	Araneus 	Gibbaranea_abscissus	web-weaving
キザハシオニグモ	S45_S_433	2018.05.14-073	5	-	-	-	17	Araneae	Araneidae	Araneus 	Gibbaranea_abscissus	web-weaving
キザハシオニグモ	S44_S_185	2018.06.22-009	6	-	-	2.74	17	Araneae	Araneidae	Araneus 	Gibbaranea_abscissus	web-weaving
キザハシオニグモ	S45_S_383	2018.05.14-023	5	-	-	-	17	Araneae	Araneidae	Araneus 	Gibbaranea_abscissus	web-weaving
キザハシオニグモ	S45_S_750	2018.05.17-166	5	-	-	-	17	Araneae	Araneidae	Araneus 	Gibbaranea_abscissus	web-weaving
キザハシオニグモ	S45_S_510	2018.05.15-046	5	-	-	-	17	Araneae	Araneidae	Araneus 	Gibbaranea_abscissus	web-weaving
キザハシオニグモ	S45_S_348	2018.05.11-044	5	-	-	-	17	Araneae	Araneidae	Araneus 	Gibbaranea_abscissus	web-weaving
キザハシオニグモ	S45_S_556	2018.05.16-028	5	-	-	-	17	Araneae	Araneidae	Araneus 	Gibbaranea_abscissus	web-weaving
キザハシオニグモ	S45_S_599	2018.05.17-015	5	-	-	-	17	Araneae	Araneidae	Araneus 	Gibbaranea_abscissus	web-weaving
キザハシオニグモ	S45_S_748	2018.05.17-164	5	-	-	-	17	Araneae	Araneidae	Araneus 	Gibbaranea_abscissus	web-weaving
キザハシオニグモ	S45_S_571	2018.05.16-043	5	-	-	-	17	Araneae	Araneidae	Araneus 	Gibbaranea_abscissus	web-weaving
キザハシオニグモ	S45_S_324	2018.05.11-020	5	-	-	-	17	Araneae	Araneidae	Araneus 	Gibbaranea_abscissus	web-weaving
クサグモ	S44_S_147	2018.06.19-011	6	-	-	9.32	47	Araneae	Agelenidae	Agelena	Agelena_silvatica	web-weaving
クサグモ	S44_S_083	2018.06.17-019	6	-	-	11.9	47	Araneae	Agelenidae	Agelena	Agelena_silvatica	web-weaving
クサグモ	S45_S_162	2018.04.18-018	4	-	-	-	47	Araneae	Agelenidae	Agelena	Agelena_silvatica	web-weaving
クサグモ	S45_S_597	2018.05.17-013	5	-	-	-	47	Araneae	Agelenidae	Agelena	Agelena_silvatica	web-weaving
クリチャササグモ	S44_S_559	2018.07.27-023	7	-	-	2.65	36	Araneae	Oxyopidae	Oxyope	Oxyopes_badius	free-living
コガネグモ	S44_S_760	2018.08.22-032	8	-	-	3.55	18	Araneae	Araneidae	Argiope	Argiope_amoena	web-weaving
コガネグモ	S44_S_740	2018.08.22-012	8	-	-	3.97	18	Araneae	Araneidae	Argiope	Argiope_amoena	web-weaving
コガネグモ	S43_S_111	2018.09.13-039	9	2	2	3.43	18	Araneae	Araneidae	Argiope	Argiope_amoena	web-weaving
コガネグモ	S43_S_697	2018.11.13-033	11	2	2	5.75	18	Araneae	Araneidae	Argiope	Argiope_amoena	web-weaving
コガネグモ	S44_S_727	2018.08.21-047	8	-	-	3	18	Araneae	Araneidae	Argiope	Argiope_amoena	web-weaving
コガネグモ	S43_S_592	2018.11.12-008	11	2	2	4.07	18	Araneae	Araneidae	Argiope	Argiope_amoena	web-weaving
コガネグモ	S43_S_196	2018.09.25-076	9	2	2	4.02	18	Araneae	Araneidae	Argiope	Argiope_amoena	web-weaving
コガネグモ	S44_S_690	2018.08.21-010	8	-	-	3.29	18	Araneae	Araneidae	Argiope	Argiope_amoena	web-weaving
コガネグモ�マシ	S44_S_507	2018.07.20-059	7	-	-	3.86	20	Araneae	Araneidae	Larinia	Larinia_argiopiformis	web-weaving
コガネグモ�マシ	S44_S_500	2018.07.20-052	7	-	-	5.23	20	Araneae	Araneidae	Larinia	Larinia_argiopiformis	web-weaving
コガネグモ�マシ	S44_S_253	2018.07.17-029	7	-	-	3.5	20	Araneae	Araneidae	Larinia	Larinia_argiopiformis	web-weaving
コガネグモ�マシ	S44_S_529	2018.07.20-081	7	-	-	3.36	20	Araneae	Araneidae	Larinia	Larinia_argiopiformis	web-weaving
コガネグモ�マシ	S44_S_238	2018.07.17-014	7	-	-	3.24	20	Araneae	Araneidae	Larinia	Larinia_argiopiformis	web-weaving
コガネグモ�マシ	S44_S_487	2018.07.20-039	7	-	-	4.16	20	Araneae	Araneidae	Larinia	Larinia_argiopiformis	web-weaving
コガネグモ�マシ	S44_S_678	2018.08.20-078	8	-	-	5.72	20	Araneae	Araneidae	Larinia	Larinia_argiopiformis	web-weaving
コガネグモ�マシ	S44_S_489	2018.07.20-041	7	-	-	3.64	20	Araneae	Araneidae	Larinia	Larinia_argiopiformis	web-weaving
コガネグモ�マシ	S44_S_498	2018.07.20-050	7	-	-	4.59	20	Araneae	Araneidae	Larinia	Larinia_argiopiformis	web-weaving
コガネグモ�マシ	S44_S_520	2018.07.20-072	7	-	-	4.09	20	Araneae	Araneidae	Larinia	Larinia_argiopiformis	web-weaving
コガネグモ�マシ	S44_S_243	2018.07.17-019	7	-	-	3.31	20	Araneae	Araneidae	Larinia	Larinia_argiopiformis	web-weaving
コガネグモ�マシ	S43_S_258	2018.10.16-034	10	2	2	3.57	20	Araneae	Araneidae	Larinia	Larinia_argiopiformis	web-weaving
コガネグモ�マシ	S44_S_497	2018.07.20-049	7	-	-	2.65	20	Araneae	Araneidae	Larinia	Larinia_argiopiformis	web-weaving
コガネグモ�マシ	S44_S_468	2018.07.20-020	7	-	-	4.52	20	Araneae	Araneidae	Larinia	Larinia_argiopiformis	web-weaving
コガネグモ�マシ	S44_S_629	2018.08.20-029	8	-	-	4.4	20	Araneae	Araneidae	Larinia	Larinia_argiopiformis	web-weaving
コガネグモ�マシ	S44_S_385	2018.07.19-009	7	-	-	2.52	20	Araneae	Araneidae	Larinia	Larinia_argiopiformis	web-weaving
コガネグモ�マシ	S43_S_354	2018.10.17-058	10	2	2	6.82	20	Araneae	Araneidae	Larinia	Larinia_argiopiformis	web-weaving
コガネグモ�マシ	S43_S_107	2018.09.13-035	9	2	2	7.12	20	Araneae	Araneidae	Larinia	Larinia_argiopiformis	web-weaving
コガネグモ�マシ	S44_S_403	2018.07.19-027	7	-	-	2.82	20	Araneae	Araneidae	Larinia	Larinia_argiopiformis	web-weaving
コガネグモ�マシ	S43_S_160	2018.09.25-040	9	2	2	6.86	20	Araneae	Araneidae	Larinia	Larinia_argiopiformis	web-weaving
コガネグモ�マシ	S44_S_400	2018.07.19-024	7	-	-	4.03	20	Araneae	Araneidae	Larinia	Larinia_argiopiformis	web-weaving
コガネグモ�マシ	S44_S_402	2018.07.19-026	7	-	-	3.84	20	Araneae	Araneidae	Larinia	Larinia_argiopiformis	web-weaving
コガネグモ�マシ	S44_S_421	2018.07.19-045	7	-	-	3.08	20	Araneae	Araneidae	Larinia	Larinia_argiopiformis	web-weaving
コガネグモ�マシ	S43_S_530	2018.10.19-106	10	2	2	6.17	20	Araneae	Araneidae	Larinia	Larinia_argiopiformis	web-weaving
コガネグモ�マシ	S44_S_414	2018.07.19-038	7	-	-	3.56	20	Araneae	Araneidae	Larinia	Larinia_argiopiformis	web-weaving
コガネグモ�マシ	S44_S_418	2018.07.19-042	7	-	-	3.37	20	Araneae	Araneidae	Larinia	Larinia_argiopiformis	web-weaving
コガネグモ�マシ	S44_S_236	2018.07.17-012	7	-	-	3.64	20	Araneae	Araneidae	Larinia	Larinia_argiopiformis	web-weaving
コガネグモ�マシ	S44_S_383	2018.07.19-007	7	-	-	4.2	20	Araneae	Araneidae	Larinia	Larinia_argiopiformis	web-weaving
コガネグモ�マシ	S44_S_231	2018.07.17-007	7	-	-	3.64	20	Araneae	Araneidae	Larinia	Larinia_argiopiformis	web-weaving
コガネグモ�マシ	S44_S_307	2018.07.17-083	7	-	-	4.54	20	Araneae	Araneidae	Larinia	Larinia_argiopiformis	web-weaving
コガネグモ�マシ	S44_S_310	2018.07.17-086	7	-	-	3.92	20	Araneae	Araneidae	Larinia	Larinia_argiopiformis	web-weaving
コガネグモ�マシ	S44_S_240	2018.07.17-016	7	-	-	4.28	20	Araneae	Araneidae	Larinia	Larinia_argiopiformis	web-weaving
コガネグモ�マシ	S44_S_241	2018.07.17-017	7	-	-	3.43	20	Araneae	Araneidae	Larinia	Larinia_argiopiformis	web-weaving
コガネグモ�マシ	S44_S_333	2018.07.17-109	7	-	-	4.02	20	Araneae	Araneidae	Larinia	Larinia_argiopiformis	web-weaving
コガネグモ�マシ	S44_S_334	2018.07.17-110	7	-	-	3.48	20	Araneae	Araneidae	Larinia	Larinia_argiopiformis	web-weaving
コガネグモ�マシ	S44_S_343	2018.07.17-119	7	-	-	4.63	20	Araneae	Araneidae	Larinia	Larinia_argiopiformis	web-weaving
コガネグモ�マシ	S44_S_426	2018.07.19-050	7	-	-	3.6	20	Araneae	Araneidae	Larinia	Larinia_argiopiformis	web-weaving
コガネグモ�マシ	S43_S_652	2018.11.12-068	11	2	2	5.82	20	Araneae	Araneidae	Larinia	Larinia_argiopiformis	web-weaving
コガネグモ�マシ	S44_S_280	2018.07.17-056	7	-	-	2.84	20	Araneae	Araneidae	Larinia	Larinia_argiopiformis	web-weaving
コガネグモ�マシ	S44_S_235	2018.07.17-011	7	-	-	3.55	20	Araneae	Araneidae	Larinia	Larinia_argiopiformis	web-weaving
コガネグモ�マシ	S44_S_462	2018.07.20-014	7	-	-	3.98	20	Araneae	Araneidae	Larinia	Larinia_argiopiformis	web-weaving
コガネグモ�マシ	S44_S_305	2018.07.17-081	7	-	-	2.79	20	Araneae	Araneidae	Larinia	Larinia_argiopiformis	web-weaving
コガネグモ�マシ	S44_S_565	2018.07.27-029	7	-	-	4.42	20	Araneae	Araneidae	Larinia	Larinia_argiopiformis	web-weaving
コガネグモ�マシ	S44_S_359	2018.07.17-135	7	-	-	4.7	20	Araneae	Araneidae	Larinia	Larinia_argiopiformis	web-weaving
コガネグモ�マシ	S44_S_319	2018.07.17-095	7	-	-	4.09	20	Araneae	Araneidae	Larinia	Larinia_argiopiformis	web-weaving
コガネグモ�マシ	S44_S_331	2018.07.17-107	7	-	-	4	20	Araneae	Araneidae	Larinia	Larinia_argiopiformis	web-weaving
コガネグモ�マシ	S44_S_412	2018.07.19-036	7	-	-	3.72	20	Araneae	Araneidae	Larinia	Larinia_argiopiformis	web-weaving
コガネグモ�マシ	S45_S_018	2018.04.17-018	4	2	2	-	20	Araneae	Araneidae	Larinia	Larinia_argiopiformis	web-weaving
コガネグモ�マシ	S44_S_368	2018.07.17-144	7	-	-	3.14	20	Araneae	Araneidae	Larinia	Larinia_argiopiformis	web-weaving
コガネグモ�マシ	S44_S_270	2018.07.17-046	7	-	-	3.33	20	Araneae	Araneidae	Larinia	Larinia_argiopiformis	web-weaving
コガネグモ�マシ	S44_S_355	2018.07.17-131	7	-	-	4.37	20	Araneae	Araneidae	Larinia	Larinia_argiopiformis	web-weaving
コガネグモ�マシ	S43_S_073	2018.09.13-001	9	2	2	4.78	20	Araneae	Araneidae	Larinia	Larinia_argiopiformis	web-weaving
コガネグモ�マシ	S44_S_429	2018.07.19-053	7	-	-	3.39	20	Araneae	Araneidae	Larinia	Larinia_argiopiformis	web-weaving
コガネグモ�マシ	S44_S_301	2018.07.17-077	7	-	-	3.74	20	Araneae	Araneidae	Larinia	Larinia_argiopiformis	web-weaving
コガネグモ�マシ	S44_S_454	2018.07.20-006	7	-	-	4.78	20	Araneae	Araneidae	Larinia	Larinia_argiopiformis	web-weaving
コガネグモ�マシ	S44_S_262	2018.07.17-038	7	-	-	3.19	20	Araneae	Araneidae	Larinia	Larinia_argiopiformis	web-weaving
コガネグモ�マシ	S44_S_295	2018.07.17-071	7	-	-	4.09	20	Araneae	Araneidae	Larinia	Larinia_argiopiformis	web-weaving
コガネグモ�マシ	S44_S_436	2018.07.19-060	7	-	-	5.14	20	Araneae	Araneidae	Larinia	Larinia_argiopiformis	web-weaving
コガネグモ�マシ	S44_S_683	2018.08.21-003	8	-	-	5.6	20	Araneae	Araneidae	Larinia	Larinia_argiopiformis	web-weaving
コガネグモ�マシ	S44_S_560	2018.07.27-024	7	-	-	3.69	20	Araneae	Araneidae	Larinia	Larinia_argiopiformis	web-weaving
コガネグモ�マシ	S44_S_442	2018.07.19-066	7	-	-	3.04	20	Araneae	Araneidae	Larinia	Larinia_argiopiformis	web-weaving
コガネグモ�マシ	S44_S_447	2018.07.20-089	7	-	-	4.73	20	Araneae	Araneidae	Larinia	Larinia_argiopiformis	web-weaving
